indicator,year,name,category,group,value
satisfied_with_life,2018,new_haven,Age,Ages 50-64,0.6799999999999999
satisfied_with_life,2018,new_haven,Age,Ages 65+,0.6666666666666666
satisfied_with_life,2018,new_haven,Race/Ethnicity,White,0.64
satisfied_with_life,2018,new_haven,Race/Ethnicity,Black,0.5306122448979592
satisfied_with_life,2018,new_haven,Race/Ethnicity,Latino,0.45999999999999996
satisfied_with_life,2018,new_haven,Education,High school or less,0.5102040816326531
satisfied_with_life,2018,new_haven,Education,Some college or Associate's,0.54
satisfied_with_life,2018,new_haven,Education,Bachelor's or higher,0.6900000000000001
satisfied_with_life,2018,new_haven,Income,<$30K,0.4
satisfied_with_life,2018,new_haven,Income,$30K-$75K,0.61
satisfied_with_life,2018,new_haven,Income,$75K+,0.74
satisfied_with_life,2018,new_haven,With children,No children,0.6060606060606061
satisfied_with_life,2018,new_haven,With children,Children in household,0.5800000000000001
satisfied_with_life,2018,new_haven_inner_ring,Total,Total,0.65
satisfied_with_life,2018,new_haven_inner_ring,Gender,Male,0.66
satisfied_with_life,2018,new_haven_inner_ring,Gender,Female,0.64
satisfied_with_life,2018,new_haven_inner_ring,Age,Ages 18-34,0.62
satisfied_with_life,2018,new_haven_inner_ring,Age,Ages 35-49,0.5900000000000001
satisfied_with_life,2018,new_haven_inner_ring,Age,Ages 50-64,0.74
satisfied_with_life,2018,new_haven_inner_ring,Age,Ages 65+,0.6464646464646465
satisfied_with_life,2018,new_haven_inner_ring,Race/Ethnicity,White,0.62
satisfied_with_life,2018,new_haven_inner_ring,Race/Ethnicity,Black,0.69
satisfied_with_life,2018,new_haven_inner_ring,Race/Ethnicity,Latino,0.5454545454545455
satisfied_with_life,2018,new_haven_inner_ring,Education,High school or less,0.64
satisfied_with_life,2018,new_haven_inner_ring,Education,Some college or Associate's,0.5757575757575758
satisfied_with_life,2018,new_haven_inner_ring,Education,Bachelor's or higher,0.72
satisfied_with_life,2018,new_haven_inner_ring,Income,<$30K,0.55
satisfied_with_life,2018,new_haven_inner_ring,Income,$30K-$75K,0.6
satisfied_with_life,2018,new_haven_inner_ring,Income,$75K+,0.75
satisfied_with_life,2018,new_haven_inner_ring,With children,No children,0.64
satisfied_with_life,2018,new_haven_inner_ring,With children,Children in household,0.7
satisfied_with_life,2018,new_haven_outer_ring,Total,Total,0.72
satisfied_with_life,2018,new_haven_outer_ring,Gender,Male,0.68
satisfied_with_life,2018,new_haven_outer_ring,Gender,Female,0.7575757575757576
satisfied_with_life,2018,new_haven_outer_ring,Age,Ages 18-34,0.53
satisfied_with_life,2018,new_haven_outer_ring,Age,Ages 35-49,0.7300000000000001
satisfied_with_life,2018,new_haven_outer_ring,Age,Ages 50-64,0.8080808080808082
satisfied_with_life,2018,new_haven_outer_ring,Age,Ages 65+,0.76
satisfied_with_life,2018,new_haven_outer_ring,Education,High school or less,0.66
satisfied_with_life,2018,new_haven_outer_ring,Education,Some college or Associate's,0.6868686868686869
satisfied_with_life,2018,new_haven_outer_ring,Education,Bachelor's or higher,0.76
satisfied_with_life,2018,new_haven_outer_ring,Income,<$30K,0.5
satisfied_with_life,2018,new_haven_outer_ring,Income,$30K-$75K,0.61
satisfied_with_life,2018,new_haven_outer_ring,Income,$75K+,0.8
satisfied_with_life,2018,new_haven_outer_ring,With children,No children,0.7171717171717171
satisfied_with_life,2018,new_haven_outer_ring,With children,Children in household,0.7100000000000001
satisfied_with_life,2018,new_london,Total,Total,0.53
satisfied_with_life,2018,new_london,Gender,Male,0.51
satisfied_with_life,2018,new_london,Gender,Female,0.5454545454545455
satisfied_with_life,2018,new_london,Age,Under age 55,0.43
satisfied_with_life,2018,new_london,Age,Age 55 or older,0.7373737373737373
satisfied_with_life,2018,new_london,Race/Ethnicity,White,0.64
satisfied_with_life,2018,new_london,Race/Ethnicity,Not white,0.42000000000000004
satisfied_with_life,2018,new_london,Education,Bachelor's or higher,0.64
satisfied_with_life,2018,new_london,Education,Less than Bachelor's degree,0.47474747474747475
satisfied_with_life,2018,new_london,Income,$75K+,0.79
satisfied_with_life,2018,new_london,Income,<$75K,0.44999999999999996
satisfied_with_life,2018,new_milford,Total,Total,0.7
satisfied_with_life,2018,new_milford,Gender,Male,0.72
satisfied_with_life,2018,new_milford,Gender,Female,0.6699999999999999
satisfied_with_life,2018,new_milford,Age,Under age 55,0.5900000000000001
satisfied_with_life,2018,new_milford,Age,Age 55 or older,0.86
satisfied_with_life,2018,new_milford,Education,High school or less,0.6
satisfied_with_life,2018,new_milford,Education,Some college or Associate's,0.54
satisfied_with_life,2018,new_milford,Education,Bachelor's or higher,0.8099999999999999
satisfied_with_life,2018,new_milford,Income,$75K+,0.75
satisfied_with_life,2018,new_milford,Income,<$75K,0.61
satisfied_with_life,2018,new_milford,With children,No children,0.69
satisfied_with_life,2018,new_milford,With children,Children in household,0.6799999999999999
satisfied_with_life,2018,newtown,Total,Total,0.7373737373737373
satisfied_with_life,2018,newtown,Gender,Male,0.76
satisfied_with_life,2018,newtown,Gender,Female,0.7070707070707071
satisfied_with_life,2018,newtown,Age,Under age 55,0.6969696969696969
satisfied_with_life,2018,newtown,Age,Age 55 or older,0.78
satisfied_with_life,2018,newtown,Education,Bachelor's or higher,0.8
satisfied_with_life,2018,newtown,Education,Some college or less,0.63
satisfied_with_life,2018,newtown,Income,$75K+,0.79
satisfied_with_life,2018,newtown,Income,<$75K,0.5353535353535354
satisfied_with_life,2018,newtown,With children,No children,0.73
satisfied_with_life,2018,newtown,With children,Children in household,0.74
satisfied_with_life,2018,norwalk,Total,Total,0.6699999999999999
satisfied_with_life,2018,norwalk,Gender,Male,0.74
satisfied_with_life,2018,norwalk,Gender,Female,0.6262626262626263
satisfied_with_life,2018,norwalk,Age,Ages 18-34,0.5800000000000001
satisfied_with_life,2018,norwalk,Age,Ages 35-49,0.7244897959183674
satisfied_with_life,2018,norwalk,Age,Ages 50-64,0.71
satisfied_with_life,2018,norwalk,Age,Ages 65+,0.74
satisfied_with_life,2018,norwalk,Race/Ethnicity,White,0.72
satisfied_with_life,2018,norwalk,Race/Ethnicity,Not white,0.6363636363636364
satisfied_with_life,2018,norwalk,Education,High school or less,0.62
satisfied_with_life,2018,norwalk,Education,Some college or Associate's,0.6262626262626263
satisfied_with_life,2018,norwalk,Education,Bachelor's or higher,0.74
satisfied_with_life,2018,norwalk,Income,<$30K,0.4489795918367347
satisfied_with_life,2018,norwalk,Income,$30K-$75K,0.56
satisfied_with_life,2018,norwalk,Income,$75K+,0.8
satisfied_with_life,2018,norwalk,With children,No children,0.6799999999999999
satisfied_with_life,2018,norwalk,With children,Children in household,0.7070707070707071
satisfied_with_life,2018,nyborder,Total,Total,0.7575757575757576
satisfied_with_life,2018,nyborder,Gender,Male,0.7346938775510204
satisfied_with_life,2018,nyborder,Gender,Female,0.79
satisfied_with_life,2018,nyborder,Age,Ages 18-34,0.72
satisfied_with_life,2018,nyborder,Age,Ages 35-49,0.78
satisfied_with_life,2018,nyborder,Age,Ages 50-64,0.75
satisfied_with_life,2018,nyborder,Age,Ages 65+,0.8181818181818182
satisfied_with_life,2018,nyborder,Race/Ethnicity,White,0.78
satisfied_with_life,2018,nyborder,Race/Ethnicity,Not white,0.7272727272727273
satisfied_with_life,2018,nyborder,Education,High school or less,0.6060606060606062
satisfied_with_life,2018,nyborder,Education,Some college or Associate's,0.7857142857142857
satisfied_with_life,2018,nyborder,Education,Bachelor's or higher,0.8300000000000001
satisfied_with_life,2018,nyborder,Income,<$30K,0.59
satisfied_with_life,2018,nyborder,Income,$30K-$75K,0.7857142857142857
satisfied_with_life,2018,nyborder,Income,$75K+,0.85
satisfied_with_life,2018,nyborder,With children,No children,0.78
satisfied_with_life,2018,nyborder,With children,Children in household,0.7575757575757576
satisfied_with_life,2018,pomperaug,Total,Total,0.7373737373737373
satisfied_with_life,2018,pomperaug,Gender,Male,0.7474747474747475
satisfied_with_life,2018,pomperaug,Gender,Female,0.71
satisfied_with_life,2018,pomperaug,Age,Under age 55,0.64
satisfied_with_life,2018,pomperaug,Age,Age 55 or older,0.8080808080808082
satisfied_with_life,2018,pomperaug,Education,Bachelor's or higher,0.8080808080808082
satisfied_with_life,2018,pomperaug,Education,Some college or less,0.62
satisfied_with_life,2018,pomperaug,Income,$75K+,0.82
satisfied_with_life,2018,pomperaug,Income,<$75K,0.5714285714285715
satisfied_with_life,2018,pomperaug,With children,No children,0.7474747474747475
satisfied_with_life,2018,pomperaug,With children,Children in household,0.7100000000000001
satisfied_with_life,2018,port_chester_ny,Total,Total,0.7474747474747475
satisfied_with_life,2018,port_chester_ny,Gender,Male,0.7070707070707071
satisfied_with_life,2018,port_chester_ny,Gender,Female,0.77
satisfied_with_life,2018,port_chester_ny,Age,Under age 55,0.76
satisfied_with_life,2018,port_chester_ny,Age,Age 55 or older,0.7040816326530612
satisfied_with_life,2018,port_chester_ny,Race/Ethnicity,White,0.76
satisfied_with_life,2018,port_chester_ny,Race/Ethnicity,Not white,0.7171717171717171
satisfied_with_life,2018,port_chester_ny,Education,High school or less,0.663265306122449
satisfied_with_life,2018,port_chester_ny,Education,Some college or Associate's,0.7448979591836735
satisfied_with_life,2018,port_chester_ny,Education,Bachelor's or higher,0.79
satisfied_with_life,2018,port_chester_ny,Income,$75K+,0.8400000000000001
satisfied_with_life,2018,port_chester_ny,Income,<$75K,0.71
satisfied_with_life,2018,port_chester_ny,With children,No children,0.76
satisfied_with_life,2018,port_chester_ny,With children,Children in household,0.76
satisfied_with_life,2018,stamford,Total,Total,0.7373737373737373
satisfied_with_life,2018,stamford,Gender,Male,0.76
satisfied_with_life,2018,stamford,Gender,Female,0.7272727272727273
satisfied_with_life,2018,stamford,Age,Ages 18-34,0.66
satisfied_with_life,2018,stamford,Age,Ages 35-49,0.72
satisfied_with_life,2018,stamford,Age,Ages 50-64,0.77
satisfied_with_life,2018,stamford,Age,Ages 65+,0.8080808080808082
satisfied_with_life,2018,stamford,Race/Ethnicity,White,0.75
satisfied_with_life,2018,stamford,Race/Ethnicity,Black,0.71
satisfied_with_life,2018,stamford,Race/Ethnicity,Latino,0.7
satisfied_with_life,2018,stamford,Education,High school or less,0.6699999999999999
satisfied_with_life,2018,stamford,Education,Some college or Associate's,0.63
satisfied_with_life,2018,stamford,Education,Bachelor's or higher,0.79
satisfied_with_life,2018,stamford,Income,<$30K,0.52
satisfied_with_life,2018,stamford,Income,$30K-$75K,0.65
satisfied_with_life,2018,stamford,Income,$75K+,0.8200000000000001
satisfied_with_life,2018,stamford,With children,No children,0.73
satisfied_with_life,2018,stamford,With children,Children in household,0.7474747474747475
satisfied_with_life,2018,stratford,Total,Total,0.6262626262626263
satisfied_with_life,2018,stratford,Gender,Male,0.59
satisfied_with_life,2018,stratford,Gender,Female,0.6464646464646465
satisfied_with_life,2018,stratford,Age,Under age 55,0.585858585858586
satisfied_with_life,2018,stratford,Age,Age 55 or older,0.6799999999999999
satisfied_with_life,2018,stratford,Education,High school or less,0.56
satisfied_with_life,2018,stratford,Education,Some college or Associate's,0.5599999999999999
satisfied_with_life,2018,stratford,Education,Bachelor's or higher,0.7171717171717171
satisfied_with_life,2018,stratford,Income,$75K+,0.74
satisfied_with_life,2018,stratford,Income,<$75K,0.5353535353535354
satisfied_with_life,2018,stratford,With children,No children,0.6060606060606061
satisfied_with_life,2018,stratford,With children,Children in household,0.6699999999999999
satisfied_with_life,2018,trumbull,Total,Total,0.71
satisfied_with_life,2018,trumbull,Gender,Male,0.71
satisfied_with_life,2018,trumbull,Gender,Female,0.72
satisfied_with_life,2018,trumbull,Age,Under age 55,0.7
satisfied_with_life,2018,trumbull,Age,Age 55 or older,0.72
satisfied_with_life,2018,trumbull,Education,Bachelor's or higher,0.71
satisfied_with_life,2018,trumbull,Education,Some college or less,0.72
satisfied_with_life,2018,trumbull,Income,$100K+,0.82
satisfied_with_life,2018,trumbull,Income,<$100K,0.58
satisfied_with_life,2018,valley,Total,Total,0.65
satisfied_with_life,2018,valley,Gender,Male,0.67
satisfied_with_life,2018,valley,Gender,Female,0.63
satisfied_with_life,2018,valley,Age,Ages 18-34,0.5555555555555556
satisfied_with_life,2018,valley,Age,Ages 35-49,0.62
satisfied_with_life,2018,valley,Age,Ages 50-64,0.68
satisfied_with_life,2018,valley,Age,Ages 65+,0.7070707070707071
satisfied_with_life,2018,valley,Race/Ethnicity,White,0.65
satisfied_with_life,2018,valley,Race/Ethnicity,Not white,0.6161616161616161
satisfied_with_life,2018,valley,Education,High school or less,0.5900000000000001
satisfied_with_life,2018,valley,Education,Some college or Associate's,0.62
satisfied_with_life,2018,valley,Education,Bachelor's or higher,0.71
satisfied_with_life,2018,valley,Income,<$30K,0.494949494949495
satisfied_with_life,2018,valley,Income,$30K-$75K,0.57
satisfied_with_life,2018,valley,Income,$75K+,0.76
satisfied_with_life,2018,valley,With children,No children,0.65
satisfied_with_life,2018,valley,With children,Children in household,0.65
satisfied_with_life,2018,wallingford,Total,Total,0.6799999999999999
satisfied_with_life,2018,wallingford,Gender,Male,0.7575757575757576
satisfied_with_life,2018,wallingford,Gender,Female,0.62
satisfied_with_life,2018,wallingford,Age,Under age 55,0.62
satisfied_with_life,2018,wallingford,Age,Age 55 or older,0.787878787878788
satisfied_with_life,2018,wallingford,Education,Bachelor's or higher,0.72
satisfied_with_life,2018,wallingford,Education,Some college or less,0.6565656565656566
satisfied_with_life,2018,wallingford,Income,$75K+,0.8099999999999999
satisfied_with_life,2018,wallingford,Income,<$75K,0.5454545454545455
satisfied_with_life,2018,waterbury,Total,Total,0.53
satisfied_with_life,2018,waterbury,Gender,Male,0.54
satisfied_with_life,2018,waterbury,Gender,Female,0.54
satisfied_with_life,2018,waterbury,Age,Ages 18-34,0.47
satisfied_with_life,2018,waterbury,Age,Ages 35-49,0.47
satisfied_with_life,2018,waterbury,Age,Ages 50-64,0.62
satisfied_with_life,2018,waterbury,Age,Ages 65+,0.6565656565656566
satisfied_with_life,2018,waterbury,Race/Ethnicity,White,0.54
satisfied_with_life,2018,waterbury,Race/Ethnicity,Black,0.54
satisfied_with_life,2018,waterbury,Race/Ethnicity,Latino,0.55
satisfied_with_life,2018,waterbury,Education,High school or less,0.47000000000000003
satisfied_with_life,2018,waterbury,Education,Some college or Associate's,0.52
satisfied_with_life,2018,waterbury,Education,Bachelor's or higher,0.65
satisfied_with_life,2018,waterbury,Income,<$30K,0.44
satisfied_with_life,2018,waterbury,Income,$30K-$75K,0.5700000000000001
satisfied_with_life,2018,waterbury,Income,$75K+,0.6499999999999999
satisfied_with_life,2018,waterbury,With children,No children,0.55
satisfied_with_life,2018,waterbury,With children,Children in household,0.53
satisfied_with_life,2018,west_hartford,Total,Total,0.75
satisfied_with_life,2018,west_hartford,Gender,Male,0.86
satisfied_with_life,2018,west_hartford,Gender,Female,0.6666666666666667
satisfied_with_life,2018,west_hartford,Age,Under age 55,0.74
satisfied_with_life,2018,west_hartford,Age,Age 55 or older,0.7777777777777778
satisfied_with_life,2018,west_hartford,Education,Bachelor's or higher,0.8
satisfied_with_life,2018,west_hartford,Education,Some college or less,0.65
satisfied_with_life,2018,west_hartford,Income,$75K+,0.8787878787878788
satisfied_with_life,2018,west_hartford,Income,<$75K,0.51
satisfied_with_life,2018,west_hartford,With children,No children,0.69
satisfied_with_life,2018,west_hartford,With children,Children in household,0.87
satisfied_with_life,2018,west_haven,Total,Total,0.5900000000000001
satisfied_with_life,2018,west_haven,Gender,Male,0.6161616161616161
satisfied_with_life,2018,west_haven,Gender,Female,0.58
satisfied_with_life,2018,west_haven,Age,Under age 55,0.54
satisfied_with_life,2018,west_haven,Age,Age 55 or older,0.6767676767676768
satisfied_with_life,2018,west_haven,Race/Ethnicity,White,0.55
satisfied_with_life,2018,west_haven,Race/Ethnicity,Not white,0.63
satisfied_with_life,2018,west_haven,Education,High school or less,0.65
satisfied_with_life,2018,west_haven,Education,Some college or Associate's,0.46464646464646464
satisfied_with_life,2018,west_haven,Education,Bachelor's or higher,0.67
