code,category,response,value,group,year
Q17H,Urban Core,Strongly disagree,0.23,Urban Core,2018
Q17H,Urban Core,Don't know,0.06,Urban Core,2018
Q17H,Urban Core,Refused,0,Urban Core,2018
Q17I,Urban Core,Strongly agree,0.27,Urban Core,2018
Q17I,Urban Core,Somewhat agree,0.35,Urban Core,2018
Q17I,Urban Core,Somewhat disagree,0.18,Urban Core,2018
Q17I,Urban Core,Strongly disagree,0.15,Urban Core,2018
Q17I,Urban Core,Don't know,0.04,Urban Core,2018
Q17I,Urban Core,Refused,0,Urban Core,2018
Q18,Urban Core,Very likely,0.35,Urban Core,2018
Q18,Urban Core,Somewhat likely,0.32,Urban Core,2018
Q18,Urban Core,Not very likely,0.19,Urban Core,2018
Q18,Urban Core,Not at all likely,0.1,Urban Core,2018
Q18,Urban Core,Don't know,0.04,Urban Core,2018
Q18,Urban Core,Refused,0,Urban Core,2018
LIFECA,Urban Core,Almost certain,0.2,Urban Core,2018
LIFECA,Urban Core,Very likely,0.44,Urban Core,2018
LIFECA,Urban Core,A toss up,0.25,Urban Core,2018
LIFECA,Urban Core,Not very likely,0.05,Urban Core,2018
LIFECA,Urban Core,Not at all likely,0.02,Urban Core,2018
LIFECA,Urban Core,Don't know,0.03,Urban Core,2018
LIFECA,Urban Core,Refused,0,Urban Core,2018
LIFECB,Urban Core,Almost certain,0.1,Urban Core,2018
LIFECB,Urban Core,Very likely,0.28,Urban Core,2018
LIFECB,Urban Core,A toss up,0.33,Urban Core,2018
LIFECB,Urban Core,Not very likely,0.18,Urban Core,2018
LIFECB,Urban Core,Not at all likely,0.06,Urban Core,2018
LIFECB,Urban Core,Don't know,0.04,Urban Core,2018
LIFECB,Urban Core,Refused,0,Urban Core,2018
LIFECC,Urban Core,Almost certain,0.08,Urban Core,2018
LIFECC,Urban Core,Very likely,0.18,Urban Core,2018
LIFECC,Urban Core,A toss up,0.27,Urban Core,2018
LIFECC,Urban Core,Not very likely,0.26,Urban Core,2018
LIFECC,Urban Core,Not at all likely,0.15,Urban Core,2018
LIFECC,Urban Core,Don't know,0.05,Urban Core,2018
LIFECC,Urban Core,Refused,0,Urban Core,2018
LIFECD,Urban Core,Almost certain,0.14,Urban Core,2018
LIFECD,Urban Core,Very likely,0.29,Urban Core,2018
LIFECD,Urban Core,A toss up,0.28,Urban Core,2018
LIFECD,Urban Core,Not very likely,0.14,Urban Core,2018
LIFECD,Urban Core,Not at all likely,0.09,Urban Core,2018
LIFECD,Urban Core,Don't know,0.06,Urban Core,2018
LIFECD,Urban Core,Refused,0,Urban Core,2018
LIFECF,Urban Core,Almost certain,0.09,Urban Core,2018
LIFECF,Urban Core,Very likely,0.22,Urban Core,2018
LIFECF,Urban Core,A toss up,0.3,Urban Core,2018
LIFECF,Urban Core,Not very likely,0.23,Urban Core,2018
LIFECF,Urban Core,Not at all likely,0.11,Urban Core,2018
LIFECF,Urban Core,Don't know,0.04,Urban Core,2018
LIFECF,Urban Core,Refused,0,Urban Core,2018
Q19,Urban Core,Excellent,0.2,Urban Core,2018
Q19,Urban Core,Very good,0.3,Urban Core,2018
Q19,Urban Core,Good,0.3,Urban Core,2018
Q19,Urban Core,Fair,0.16,Urban Core,2018
Q19,Urban Core,Poor,0.04,Urban Core,2018
Q19,Urban Core,Don't know,0,Urban Core,2018
Q19,Urban Core,Refused,0,Urban Core,2018
Q20,Urban Core,Not at all satisfied,0.06,Urban Core,2018
Q20,Urban Core,Only a little bit satisfied,0.12,Urban Core,2018
Q20,Urban Core,Somewhat satisfied,0.27,Urban Core,2018
Q20,Urban Core,Mostly satisfied,0.35,Urban Core,2018
Q20,Urban Core,Completely satisfied,0.2,Urban Core,2018
Q20,Urban Core,Don't know,0,Urban Core,2018
Q20,Urban Core,Refused,0,Urban Core,2018
Q21,Urban Core,Not at all,0.06,Urban Core,2018
Q21,Urban Core,Only a little bit,0.11,Urban Core,2018
Q21,Urban Core,Somewhat,0.22,Urban Core,2018
Q21,Urban Core,Mostly,0.32,Urban Core,2018
Q21,Urban Core,Completely,0.28,Urban Core,2018
Q21,Urban Core,Don't know,0.01,Urban Core,2018
Q21,Urban Core,Refused,0,Urban Core,2018
Q22,Urban Core,Not at all,0.41,Urban Core,2018
Q22,Urban Core,Only a little bit,0.2,Urban Core,2018
Q22,Urban Core,Somewhat,0.21,Urban Core,2018
Q22,Urban Core,Mostly,0.09,Urban Core,2018
Q22,Urban Core,Completely,0.07,Urban Core,2018
Q22,Urban Core,Don't know,0.01,Urban Core,2018
Q22,Urban Core,Refused,0,Urban Core,2018
Q23,Urban Core,Not at all,0.07,Urban Core,2018
Q23,Urban Core,Only a little bit,0.24,Urban Core,2018
Q23,Urban Core,Somewhat,0.28,Urban Core,2018
Q23,Urban Core,Mostly,0.24,Urban Core,2018
Q23,Urban Core,Completely,0.16,Urban Core,2018
Q23,Urban Core,Don't know,0,Urban Core,2018
Q23,Urban Core,Refused,0,Urban Core,2018
Q23PL,Urban Core,Strongly agree,0.36,Urban Core,2018
Q23PL,Urban Core,Agree,0.29,Urban Core,2018
Q23PL,Urban Core,Slightly agree,0.14,Urban Core,2018
Q23PL,Urban Core,Neither agree nor disagree,0.09,Urban Core,2018
Q23PL,Urban Core,Slightly disagree,0.04,Urban Core,2018
Q23PL,Urban Core,Disagree,0.03,Urban Core,2018
Q23PL,Urban Core,Strongly disagree,0.04,Urban Core,2018
Q23PL,Urban Core,Don't know,0.01,Urban Core,2018
Q23PL,Urban Core,Refused,0,Urban Core,2018
Q23A,Urban Core,Yes,0.32,Urban Core,2018
Q23A,Urban Core,No,0.67,Urban Core,2018
Q23A,Urban Core,Don't know,0,Urban Core,2018
Q23A,Urban Core,Refused,0.01,Urban Core,2018
Q23A1,Urban Core,Yes,0.74,Urban Core,2018
Q23A1,Urban Core,No,0.26,Urban Core,2018
Q23A1,Urban Core,Don't know,0,Urban Core,2018
Q23A1,Urban Core,Refused,0,Urban Core,2018
Q23C,Urban Core,Yes,0.12,Urban Core,2018
Q23C,Urban Core,No,0.87,Urban Core,2018
Q23C,Urban Core,Don't know,0,Urban Core,2018
Q23C,Urban Core,Refused,0.01,Urban Core,2018
Q23C1,Urban Core,One,0.25,Urban Core,2018
Q23C1,Urban Core,Two,0.2,Urban Core,2018
Q23C1,Urban Core,Three,0.22,Urban Core,2018
Q23C1,Urban Core,Four,0.18,Urban Core,2018
Q23C1,Urban Core,Five or more,0.1,Urban Core,2018
Q23C1,Urban Core,Never heard of it,0.02,Urban Core,2018
Q23C1,Urban Core,Don't know,0.02,Urban Core,2018
Q23C1,Urban Core,Refused,0.02,Urban Core,2018
Q23D,Urban Core,Yes,0.07,Urban Core,2018
Q23D,Urban Core,No,0.93,Urban Core,2018
Q23D,Urban Core,Don't know,0,Urban Core,2018
Q23D,Urban Core,Refused,0.01,Urban Core,2018
Q23E,Urban Core,Yes,0.2,Urban Core,2018
Q23E,Urban Core,No,0.8,Urban Core,2018
Q23E,Urban Core,Don't know,0,Urban Core,2018
Q23E,Urban Core,Refused,0.01,Urban Core,2018
Q23E2,Urban Core,Yes,0.72,Urban Core,2018
Q23E2,Urban Core,No,0.27,Urban Core,2018
Q23E2,Urban Core,Don't know,0.01,Urban Core,2018
Q23E2,Urban Core,Refused,0,Urban Core,2018
Q23E2,Urban Core,Current Asthma Rate (based on Q23E*23E2),0.144,Urban Core,2018
Q23E3,Urban Core,None,0.59,Urban Core,2018
Q23E3,Urban Core,One to two,0.19,Urban Core,2018
Q23E3,Urban Core,Three or more,0.08,Urban Core,2018
Q23E3,Urban Core,Don't know,0.08,Urban Core,2018
Q23E3,Urban Core,Refused,0.05,Urban Core,2018
Q23E1,Urban Core,Never (no attacks in the last 30 days),0.44,Urban Core,2018
Q23E1,Urban Core,Once a week or less,0.19,Urban Core,2018
Q23E1,Urban Core,Twice a week,0.06,Urban Core,2018
Q23E1,Urban Core,3 to 6 times a week,0.06,Urban Core,2018
Q23E1,Urban Core,Once a day,0.1,Urban Core,2018
Q23E1,Urban Core,More than once a day,0.13,Urban Core,2018
Q23E1,Urban Core,Don't know,0.01,Urban Core,2018
Q23E1,Urban Core,Refused,0,Urban Core,2018
BMIR,Urban Core,Underweight,0.03,Urban Core,2018
BMIR,Urban Core,Normal weight,0.29,Urban Core,2018
BMIR,Urban Core,Overweight,0.31,Urban Core,2018
BMIR,Urban Core,Obese,0.37,Urban Core,2018
Q26,Urban Core,Yes,0.91,Urban Core,2018
Q26,Urban Core,No,0.09,Urban Core,2018
Q26,Urban Core,Don't know,0,Urban Core,2018
Q26,Urban Core,Refused,0,Urban Core,2018
Q27,Urban Core,Insurance obtained through a current or former employer or union,0.43,Urban Core,2018
Q27,Urban Core,Insurance purchased directly from an insurance company,0.11,Urban Core,2018
Q27,Urban Core,Medicare,0.22,Urban Core,2018
Q27,Urban Core,"Medicaid, Medical Assistance, HUSKY or any kind of government-assistance plan",0.31,Urban Core,2018
Q27,Urban Core,State Health Insurance Exchange such as Access Health CT or NY State of Health,0.09,Urban Core,2018
Q27,Urban Core,Any other type of health insurance plan Other,0.05,Urban Core,2018
Q27,Urban Core,Don't know,0.01,Urban Core,2018
Q27,Urban Core,Refused,0.01,Urban Core,2018
Q28,Urban Core,Yes,0.14,Urban Core,2018
Q28,Urban Core,No,0.86,Urban Core,2018
Q28,Urban Core,Don't know,0,Urban Core,2018
Q28,Urban Core,Refused,0,Urban Core,2018
Q29,Urban Core,Yes,0.26,Urban Core,2018
Q29,Urban Core,No,0.74,Urban Core,2018
Q29,Urban Core,Don't know,0,Urban Core,2018
Q29,Urban Core,Refused,0,Urban Core,2018
Q30A,Urban Core,Yes,0.47,Urban Core,2018
Q30A,Urban Core,No,0.53,Urban Core,2018
Q30A,Urban Core,Don't know,0,Urban Core,2018
Q30A,Urban Core,Refused,0,Urban Core,2018
Q30B,Urban Core,Yes,0.21,Urban Core,2018
Q30B,Urban Core,No,0.78,Urban Core,2018
Q30B,Urban Core,Don't know,0,Urban Core,2018
Q30B,Urban Core,Refused,0,Urban Core,2018
Q30C,Urban Core,Yes,0.28,Urban Core,2018
Q30C,Urban Core,No,0.7,Urban Core,2018
Q30C,Urban Core,Don't know,0.01,Urban Core,2018
Q30C,Urban Core,Refused,0.01,Urban Core,2018
Q30D,Urban Core,Yes,0.38,Urban Core,2018
Q30D,Urban Core,No,0.61,Urban Core,2018
Q30D,Urban Core,Don't know,0.01,Urban Core,2018
Q30D,Urban Core,Refused,0.01,Urban Core,2018
Q30E,Urban Core,Yes,0.31,Urban Core,2018
Q30E,Urban Core,No,0.66,Urban Core,2018
Q30E,Urban Core,Don't know,0.02,Urban Core,2018
Q30E,Urban Core,Refused,0.01,Urban Core,2018
Q30F,Urban Core,Yes,0.49,Urban Core,2018
Q30F,Urban Core,No,0.5,Urban Core,2018
Q30F,Urban Core,Don't know,0,Urban Core,2018
Q30F,Urban Core,Refused,0.01,Urban Core,2018
Q30H,Urban Core,Yes,0.22,Urban Core,2018
Q30H,Urban Core,No,0.77,Urban Core,2018
Q30H,Urban Core,Don't know,0,Urban Core,2018
Q30H,Urban Core,Refused,0,Urban Core,2018
Q30G,Urban Core,Yes,0.43,Urban Core,2018
Q30G,Urban Core,No,0.56,Urban Core,2018
Q30G,Urban Core,Don't know,0.01,Urban Core,2018
Q30G,Urban Core,Refused,0.01,Urban Core,2018
Q31,Urban Core,Yes,0.12,Urban Core,2018
Q31,Urban Core,No,0.87,Urban Core,2018
Q31,Urban Core,Don't know,0,Urban Core,2018
Q31,Urban Core,Refused,0,Urban Core,2018
Q31_1,Urban Core,Yes,0.09,Urban Core,2018
Q31_1,Urban Core,No,0.91,Urban Core,2018
Q31_1,Urban Core,Don't know,0,Urban Core,2018
Q31_1,Urban Core,Refused,0,Urban Core,2018
Q32,Urban Core,Yes,0.76,Urban Core,2018
Q32,Urban Core,No,0.23,Urban Core,2018
Q32,Urban Core,Don't know,0,Urban Core,2018
Q32,Urban Core,Refused,0,Urban Core,2018
Q33,Urban Core,More than one,0.27,Urban Core,2018
Q33,Urban Core,None at all,0.72,Urban Core,2018
Q33,Urban Core,Don't know,0,Urban Core,2018
Q33,Urban Core,Refused,0.01,Urban Core,2018
Q33,Urban Core,No Medical Home (Q32*Q33),0.1656,Urban Core,2018
Q34,Urban Core,None,0.66,Urban Core,2018
Q34,Urban Core,1 to 2,0.27,Urban Core,2018
Q34,Urban Core,3 or more,0.07,Urban Core,2018
Q34,Urban Core,Don't know,0,Urban Core,2018
Q34,Urban Core,Refused,0,Urban Core,2018
Q35,Urban Core,Within the last 6 months,0.48,Urban Core,2018
Q35,Urban Core,More than 6 months but less than a year,0.17,Urban Core,2018
Q35,Urban Core,More than a year but less than two years,0.16,Urban Core,2018
Q35,Urban Core,More than two years ago,0.17,Urban Core,2018
Q35,Urban Core,Never have gone to a dentist,0.02,Urban Core,2018
Q35,Urban Core,Don't know,0,Urban Core,2018
Q35,Urban Core,Refused,0,Urban Core,2018
Q37,Urban Core,Yes,0.87,Urban Core,2018
Q37,Urban Core,No,0.13,Urban Core,2018
Q37,Urban Core,Don't know,0,Urban Core,2018
Q37,Urban Core,Refused,0,Urban Core,2018
Q37_1,Urban Core,Always,0.35,Urban Core,2018
Q37_1,Urban Core,Usually,0.25,Urban Core,2018
Q37_1,Urban Core,Sometimes,0.22,Urban Core,2018
Q37_1,Urban Core,Rarely,0.1,Urban Core,2018
Q37_1,Urban Core,Never,0.07,Urban Core,2018
Q37_1,Urban Core,Don't know,0.01,Urban Core,2018
Q37_1,Urban Core,Refused,0,Urban Core,2018
Q37_2,Urban Core,Not at all,0.56,Urban Core,2018
Q37_2,Urban Core,Several days,0.23,Urban Core,2018
Q37_2,Urban Core,More than half the days,0.1,Urban Core,2018
Q37_2,Urban Core,Nearly every day,0.09,Urban Core,2018
Q37_2,Urban Core,Don't know,0.01,Urban Core,2018
Q37_2,Urban Core,Refused,0.01,Urban Core,2018
Q37_3,Urban Core,Not at all,0.6,Urban Core,2018
Q37_3,Urban Core,Several days,0.24,Urban Core,2018
Q37_3,Urban Core,More than half the days,0.07,Urban Core,2018
Q37_3,Urban Core,Nearly every day,0.08,Urban Core,2018
Q37_3,Urban Core,Don't know,0.01,Urban Core,2018
Q37_3,Urban Core,Refused,0.01,Urban Core,2018
HIV1,Urban Core,Yes,0.64,Urban Core,2018
HIV1,Urban Core,No,0.35,Urban Core,2018
HIV1,Urban Core,Don't know,0.01,Urban Core,2018
HIV1,Urban Core,Refused,0,Urban Core,2018
HIV2,Urban Core,Yes,0.32,Urban Core,2018
HIV2,Urban Core,No,0.67,Urban Core,2018
HIV2,Urban Core,Don't know,0.01,Urban Core,2018
HIV2,Urban Core,Refused,0,Urban Core,2018
HIV3,Urban Core,Yes,0.24,Urban Core,2018
HIV3,Urban Core,No,0.76,Urban Core,2018
HIV3,Urban Core,Don't know,0,Urban Core,2018
HIV3,Urban Core,Refused,0,Urban Core,2018
Q38,Urban Core,None,0.25,Urban Core,2018
Q38,Urban Core,One,0.09,Urban Core,2018
Q38,Urban Core,Two,0.14,Urban Core,2018
Q38,Urban Core,Three,0.17,Urban Core,2018
Q38,Urban Core,Four,0.09,Urban Core,2018
Q38,Urban Core,Five,0.09,Urban Core,2018
Q38,Urban Core,Six,0.03,Urban Core,2018
Q38,Urban Core,Seven,0.14,Urban Core,2018
Q38,Urban Core,Don't know,0.01,Urban Core,2018
Q38,Urban Core,Refused,0,Urban Core,2018
Q39,Urban Core,Yes,0.4,Urban Core,2018
Q39,Urban Core,No,0.6,Urban Core,2018
Q39,Urban Core,Don't know,0,Urban Core,2018
Q39,Urban Core,Refused,0,Urban Core,2018
Q40,Urban Core,Every day,0.36,Urban Core,2018
Q40,Urban Core,Some days,0.16,Urban Core,2018
Q40,Urban Core,Not at all,0.48,Urban Core,2018
Q40,Urban Core,Don't know,0,Urban Core,2018
Q40,Urban Core,Refused,0,Urban Core,2018
Q40,Urban Core,Current Smoking Rate (Q39*Q40),0.20800000000000002,Urban Core,2018
Q42,Urban Core,Yes,0.25,Urban Core,2018
Q42,Urban Core,No,0.75,Urban Core,2018
Q42,Urban Core,Don't know,0,Urban Core,2018
Q42,Urban Core,Refused,0,Urban Core,2018
Q43,Urban Core,None,0.53,Urban Core,2018
Q43,Urban Core,One to five,0.24,Urban Core,2018
Q43,Urban Core,Six to twenty-nine,0.11,Urban Core,2018
Q43,Urban Core,Everyday,0.09,Urban Core,2018
Q43,Urban Core,Don't know,0.02,Urban Core,2018
Q43,Urban Core,Refused,0,Urban Core,2018
Q43,Urban Core,Vaping Past 30 Days Rate (Q42*Q43),0.10999999999999999,Urban Core,2018
ALCOHOL,Urban Core,None,0.71,Urban Core,2018
ALCOHOL,Urban Core,One to five,0.19,Urban Core,2018
ALCOHOL,Urban Core,Six to ten,0.04,Urban Core,2018
ALCOHOL,Urban Core,More than ten,0.03,Urban Core,2018
ALCOHOL,Urban Core,Don't know,0.01,Urban Core,2018
ALCOHOL,Urban Core,Refused,0.02,Urban Core,2018
POT1,Urban Core,None,0.8,Urban Core,2018
POT1,Urban Core,One to five,0.05,Urban Core,2018
POT1,Urban Core,Six to ten,0.02,Urban Core,2018
POT1,Urban Core,More than ten,0.1,Urban Core,2018
POT1,Urban Core,Don't know,0.01,Urban Core,2018
POT1,Urban Core,Refused,0.02,Urban Core,2018
POT2,Urban Core,For medical reasons (like to treat or decrease symptoms of a health condition),0.28,Urban Core,2018
POT2,Urban Core,For nonmedical reasons (like to have fun or fit in),0.35,Urban Core,2018
POT2,Urban Core,For both medical and nonmedical reasons,0.37,Urban Core,2018
POT2,Urban Core,Don't know,0,Urban Core,2018
POT2,Urban Core,Refused,0,Urban Core,2018
OPIOID2,Urban Core,No,0.71,Urban Core,2018
OPIOID2,Urban Core,"Yes, one person",0.11,Urban Core,2018
OPIOID2,Urban Core,"Yes, 2 to 4 people",0.1,Urban Core,2018
OPIOID2,Urban Core,"Yes, 5 or more people",0.07,Urban Core,2018
OPIOID2,Urban Core,Don't know,0,Urban Core,2018
OPIOID2,Urban Core,Refused,0.01,Urban Core,2018
OPIOID2_1,Urban Core,Yourself,0.09,Urban Core,2018
OPIOID2_1,Urban Core,A family member,0.39,Urban Core,2018
OPIOID2_1,Urban Core,A close friend,0.41,Urban Core,2018
OPIOID2_1,Urban Core,An acquaintance,0.49,Urban Core,2018
OPIOID2_1,Urban Core,Don't know,0.01,Urban Core,2018
OPIOID2_1,Urban Core,Refused,0.01,Urban Core,2018
OPIOID4,Urban Core,No,0.77,Urban Core,2018
OPIOID4,Urban Core,"Yes, one person",0.11,Urban Core,2018
OPIOID4,Urban Core,"Yes, 2 to 4 people",0.08,Urban Core,2018
OPIOID4,Urban Core,"Yes, 5 or more people",0.04,Urban Core,2018
OPIOID4,Urban Core,Don't know,0,Urban Core,2018
OPIOID4,Urban Core,Refused,0,Urban Core,2018
OPIOID4_1,Urban Core,A family member,0.28,Urban Core,2018
OPIOID4_1,Urban Core,A close friend,0.4,Urban Core,2018
OPIOID4_1,Urban Core,An acquaintance,0.57,Urban Core,2018
OPIOID4_1,Urban Core,Don't know,0.01,Urban Core,2018
OPIOID4_1,Urban Core,Refused,0.01,Urban Core,2018
Q44,Urban Core,Living comfortably,0.23,Urban Core,2018
Q44,Urban Core,Doing alright,0.29,Urban Core,2018
Q44,Urban Core,Just getting by,0.28,Urban Core,2018
Q44,Urban Core,Finding it difficult,0.11,Urban Core,2018
Q44,Urban Core,Finding it very difficult,0.08,Urban Core,2018
Q44,Urban Core,Don't know,0,Urban Core,2018
Q44,Urban Core,Refused,0,Urban Core,2018
Q45,Urban Core,Better off,0.54,Urban Core,2018
Q45,Urban Core,Not,0.38,Urban Core,2018
Q45,Urban Core,Same,0.03,Urban Core,2018
Q45,Urban Core,Don't know,0.04,Urban Core,2018
Q45,Urban Core,Refused,0,Urban Core,2018
Q46,Urban Core,Less than a month,0.3,Urban Core,2018
Q46,Urban Core,At least one month but less than 2,0.14,Urban Core,2018
Q46,Urban Core,At least 2 months but less than 6,0.16,Urban Core,2018
Q46,Urban Core,At least 6 months but less than a year,0.11,Urban Core,2018
Q46,Urban Core,At least a year but less than 2 years,0.07,Urban Core,2018
Q46,Urban Core,Two years or more,0.15,Urban Core,2018
Q46,Urban Core,Don't know,0.04,Urban Core,2018
Q46,Urban Core,Refused,0.02,Urban Core,2018
DEBT,Urban Core,Something left over,0.44,Urban Core,2018
DEBT,Urban Core,Break even,0.22,Urban Core,2018
DEBT,Urban Core,Be in debt,0.28,Urban Core,2018
DEBT,Urban Core,Don't know,0.05,Urban Core,2018
DEBT,Urban Core,Refused,0.02,Urban Core,2018
Q47,Urban Core,Yes,0.55,Urban Core,2018
Q47,Urban Core,"No, but would like to work",0.1,Urban Core,2018
Q47,Urban Core,"No, retired",0.16,Urban Core,2018
Q47,Urban Core,"No, homemaker",0.04,Urban Core,2018
Q47,Urban Core,"No, full time student",0.04,Urban Core,2018
Q47,Urban Core,"No, disabled",0.09,Urban Core,2018
Q47,Urban Core,"No, Other",0.02,Urban Core,2018
Q47,Urban Core,Refused,0.01,Urban Core,2018
Q48,Urban Core,Less than 6 months,0.32,Urban Core,2018
Q48,Urban Core,At least 6 months but less than a year,0.23,Urban Core,2018
Q48,Urban Core,1 to 2 years,0.15,Urban Core,2018
Q48,Urban Core,2 to 4 years,0.11,Urban Core,2018
Q48,Urban Core,5 or more years,0.12,Urban Core,2018
Q48,Urban Core,Have never had a job in my lifetime,0.07,Urban Core,2018
Q48,Urban Core,Refused,0.01,Urban Core,2018
Q49,Urban Core,Full time,0.71,Urban Core,2018
Q49,Urban Core,Part time,0.28,Urban Core,2018
Q49,Urban Core,Other,0.01,Urban Core,2018
Q49,Urban Core,Refused,0,Urban Core,2018
Q50,Urban Core,By choice,0.57,Urban Core,2018
Q50,Urban Core,Rather have a full time job,0.43,Urban Core,2018
Q50,Urban Core,Refused,0,Urban Core,2018
Q50,Urban Core,"Underemployment Rate (based on Q47,49,50)",0.25572307692307694,Urban Core,2018
Q51,Urban Core,Less than 30,0.15,Urban Core,2018
Q51,Urban Core,30 to 49,0.66,Urban Core,2018
Q51,Urban Core,50 to 79,0.17,Urban Core,2018
Q51,Urban Core,80 or more,0.01,Urban Core,2018
Q51,Urban Core,Refused,0.01,Urban Core,2018
Q52,Urban Core,Yes,0.41,Urban Core,2018
Q52,Urban Core,No,0.58,Urban Core,2018
Q52,Urban Core,Don't know,0,Urban Core,2018
Q52,Urban Core,Refused,0,Urban Core,2018
Q53,Urban Core,More,0.51,Urban Core,2018
Q53,Urban Core,Less,0.25,Urban Core,2018
Q53,Urban Core,About the same,0.22,Urban Core,2018
Q53,Urban Core,Don't know,0,Urban Core,2018
Q53,Urban Core,Refused,0.01,Urban Core,2018
Q54,Urban Core,Have necessary education and training,0.6,Urban Core,2018
Q54,Urban Core,Need more,0.39,Urban Core,2018
Q54,Urban Core,Don't know,0,Urban Core,2018
Q54,Urban Core,Refused,0.01,Urban Core,2018
Q56,Urban Core,Drive myself,0.62,Urban Core,2018
Q56,Urban Core,Get a ride with friends or family,0.12,Urban Core,2018
Q56,Urban Core,Public bus system,0.14,Urban Core,2018
Q56,Urban Core,Train or railroad,0.01,Urban Core,2018
Q56,Urban Core,Walk,0.07,Urban Core,2018
Q56,Urban Core,Bicycle,0.01,Urban Core,2018
Q56,Urban Core,Take a taxi,0.01,Urban Core,2018
Q56,Urban Core,Ride paratransit,0,Urban Core,2018
Q56,Urban Core,Other,0.01,Urban Core,2018
Q56,Urban Core,I took no trips last month/Homebound,0.01,Urban Core,2018
Q56,Urban Core,Don't know,0,Urban Core,2018
Q56,Urban Core,Refused,0,Urban Core,2018
Q56NEW,Urban Core,Less than 15 minutes,0.3,Urban Core,2018
Q56NEW,Urban Core,15 to 29 minutes,0.34,Urban Core,2018
Q56NEW,Urban Core,30 to 59 minutes,0.25,Urban Core,2018
Q56NEW,Urban Core,60 to 89 minutes,0.04,Urban Core,2018
Q56NEW,Urban Core,90 minutes or more,0.03,Urban Core,2018
Q56NEW,Urban Core,Refused,0.03,Urban Core,2018
Q61,Urban Core,A computer or tablet with internet access,0.7,Urban Core,2018
Q61,Urban Core,A smartphone,0.73,Urban Core,2018
Q61,Urban Core,A cell phone with text and calling only but no internet,0.21,Urban Core,2018
Q61,Urban Core,None of the above,0.07,Urban Core,2018
Q61,Urban Core,Refused,0,Urban Core,2018
Q62,Urban Core,Yes,0.25,Urban Core,2018
Q62,Urban Core,No,0.74,Urban Core,2018
Q62,Urban Core,Don't know,0,Urban Core,2018
